Tipo,Rubro,Subregion,Año,Municipio,Área Total,Área Producción,Volumen Producción
Transitorios,Papa Criolla,Oriente,2020,Sonsón,235.00,232.00,2878.00
Transitorios,Papa Criolla,Suroeste,2020,Urrao,10.00,10.00,80.00
Permanentes,Papaya,Occidente,2020,Dabeiba,35.20,35.20,528.00
Permanentes,Papaya,Norte,2020,Ituango,24.50,20.50,164.00
Permanentes,Papaya,Norte,2020,San Andrés de C.,7.00,6.00,54.00
Permanentes,Papaya,Urabá,2020,San Pedro de Uraba,183.00,143.00,4004.00
Permanentes,Papaya,Occidente,2020,Santa Fe de Antioquia,1.50,1.00,80.00
Permanentes,Papaya,Occidente,2020,Uramita,37.00,32.00,256.00
Transitorios,Patilla,Bajo Cauca,2020,Caucasia,12.00,12.00,316.00
Permanentes,Penca Sábila,Occidente,2020,Caicedo,3.00,2.00,6.00
Permanentes,Penca Sábila,Oriente,2020,Granada,4.20,4.20,84.00
Permanentes,Penca Sábila,Oriente,2020,Guarne,25.00,25.00,625.00
Permanentes,Penca Sábila,Suroeste,2020,Jardín,5.60,5.60,896.00
Transitorios,Pepino,Occidente,2020,Abriaquí,0.50,0.30,6.00
Transitorios,Pepino,Suroeste,2020,Andes,0.38,0.38,21.13
Transitorios,Pepino,Suroeste,2020,Betania,4.00,4.00,160.00
Transitorios,Pepino,Oriente,2020,Cocorná,17.00,17.00,510.00
Transitorios,Pepino,Occidente,2020,Dabeiba,89.00,88.60,3544.00
Transitorios,Pepino,Oriente,2020,Granada,1.80,1.30,32.50
Transitorios,Pepino,Valle de Aburra,2020,Medellín,10.00,10.00,150.00
Transitorios,Pepino,Suroeste,2020,Urrao,4.00,3.00,60.00
Transitorios,Pimentón,Suroeste,2020,Andes,0.20,0.20,7.50
Transitorios,Pimentón,Suroeste,2020,Betania,5.00,5.00,225.00
Transitorios,Pimentón,Oriente,2020,El Peñol,450.00,435.00,41760.00
Transitorios,Pimentón,Norte,2020,Entrerrios,4.00,4.00,4.80
Transitorios,Pimentón,Suroeste,2020,Jardín,4.00,4.00,44.00
Transitorios,Pimentón,Oriente,2020,Marinilla,106.00,77.00,770.00
Transitorios,Pimentón,Valle de Aburra,2020,Medellín,18.00,18.00,216.00
Transitorios,Pimentón,Suroeste,2020,Urrao,13.00,12.00,168.00
Permanentes,Piña,Valle de Aburra,2020,Barbosa,33.00,24.00,408.00
Permanentes,Piña,Urabá,2020,Chigorodó,580.00,420.00,37800.00
Permanentes,Piña,Suroeste,2020,Fredonia,10.00,10.00,1450.00
Permanentes,Piña,Occidente,2020,Frontino,0.50,0.50,7.60
Permanentes,Piña,Urabá,2020,Mutatá,47.00,22.00,440.00
Permanentes,Piña,Nordeste,2020,Segovia,6.00,6.00,21.00
Permanentes,Piña,Urabá,2020,Vigía del Fuerte,27.00,7.00,126.00
Permanentes,Piña,Bajo Cauca,2020,Zaragoza,20.00,15.00,300.00
Permanentes,Pitahaya,Suroeste,2020,Urrao,1.00,1.00,24.00
Anuales,Plantas Aromáticas,Suroeste,2020,Amagá,2.00,2.00,6.00
Anuales,Plantas Aromáticas,Norte,2020,Belmira,1.00,1.00,0.50
Anuales,Plantas Aromáticas,Oriente,2020,El Carmen de Viboral,6.00,5.00,35.00
Anuales,Plantas Aromáticas,Oriente,2020,El Retiro,2.00,1.00,3.00
Anuales,Plantas Aromáticas,Valle de Aburra,2020,Envigado,1.40,1.40,0.42
Anuales,Plantas Aromáticas,Oriente,2020,Marinilla,5.00,5.00,1.50
Anuales,Plantas Aromáticas,Oriente,2020,Rionegro,30.00,30.00,360.00
Anuales,Plantas Aromáticas,Occidente,2020,San Jerónimo,8.00,8.00,8.00
Anuales,Plantas Aromáticas,Occidente,2020,Santa Fe de Antioquia,3.00,3.00,4.50
Permanentes,Plátano Burro,Urabá,2020,Chigorodó,30.00,27.00,324.00
Permanentes,Plátano En Asocio,Oriente,2020,Abejorral,2037.00,2036.00,9162.00
Permanentes,Plátano En Asocio,Oriente,2020,Alejandría,68.00,68.00,197.20
Permanentes,Plátano En Asocio,Suroeste,2020,Amagá,105.50,73.50,294.00
Permanentes,Plátano En Asocio,Nordeste,2020,Amalfi,447.00,439.00,1185.30
Permanentes,Plátano En Asocio,Suroeste,2020,Andes,1026.00,1026.00,5130.00
Permanentes,Plátano En Asocio,Suroeste,2020,Angelópolis,213.70,210.00,630.00
Permanentes,Plátano En Asocio,Norte,2020,Angostura,337.40,327.40,1309.60
Permanentes,Plátano En Asocio,Occidente,2020,Anzá,44.50,32.50,123.50
Permanentes,Plátano En Asocio,Oriente,2020,Argelia,34.00,31.00,248.00
Permanentes,Plátano En Asocio,Occidente,2020,Armenia,55.00,47.00,141.00
Permanentes,Plátano En Asocio,Valle de Aburra,2020,Barbosa,202.00,197.00,788.00
Permanentes,Plátano En Asocio,Suroeste,2020,Betania,332.00,322.00,1030.40
Permanentes,Plátano En Asocio,Suroeste,2020,Betulia,240.00,240.00,960.00
Permanentes,Plátano En Asocio,Norte,2020,Briceño,6.00,6.00,30.00
Permanentes,Plátano En Asocio,Occidente,2020,Buriticá,33.00,30.00,60.00
Permanentes,Plátano En Asocio,Occidente,2020,Caicedo,13.00,13.00,52.00
Permanentes,Plátano En Asocio,Valle de Aburra,2020,Caldas,25.90,25.90,56.98
Permanentes,Plátano En Asocio,Occidente,2020,Cañasgordas,100.00,100.00,450.00
Permanentes,Plátano En Asocio,Magdalena Medio,2020,Caracolí,27.40,25.40,381.00
Permanentes,Plátano En Asocio,Suroeste,2020,Caramanta,439.00,437.00,1529.50
Permanentes,Plátano En Asocio,Nordeste,2020,Cisneros,34.10,34.10,68.20
Permanentes,Plátano En Asocio,Suroeste,2020,Ciudad Bolívar,787.00,787.00,2518.40
Permanentes,Plátano En Asocio,Oriente,2020,Cocorná,474.00,472.00,3068.00
Permanentes,Plátano En Asocio,Suroeste,2020,Concordia,551.00,551.00,3306.00
Permanentes,Plátano En Asocio,Valle de Aburra,2020,Copacabana,13.00,13.00,78.00
Permanentes,Plátano En Asocio,Norte,2020,Don Matías,10.00,10.00,22.00
Permanentes,Plátano En Asocio,Occidente,2020,Ebéjico,1500.00,1500.00,7500.00
Permanentes,Plátano En Asocio,Oriente,2020,El Retiro,60.50,54.50,136.25
Permanentes,Plátano En Asocio,Suroeste,2020,Fredonia,719.00,719.00,2876.00
Permanentes,Plátano En Asocio,Occidente,2020,Frontino,38.64,36.80,202.40
Permanentes,Plátano En Asocio,Occidente,2020,Giraldo,21.00,21.00,168.00
Permanentes,Plátano En Asocio,Valle de Aburra,2020,Girardota,42.00,26.00,210.60
Permanentes,Plátano En Asocio,Norte,2020,Gómez Plata,598.00,598.00,1794.00
Permanentes,Plátano En Asocio,Oriente,2020,Granada,8.00,8.00,28.80
Permanentes,Plátano En Asocio,Norte,2020,Guadalupe,10.00,10.00,50.00
Permanentes,Plátano En Asocio,Occidente,2020,Heliconia,87.80,83.80,167.60
Permanentes,Plátano En Asocio,Suroeste,2020,Hispania,134.00,130.00,780.00
Permanentes,Plátano En Asocio,Norte,2020,Ituango,255.00,251.00,1004.00
Permanentes,Plátano En Asocio,Suroeste,2020,Jardín,1144.00,1144.00,5720.00
Permanentes,Plátano En Asocio,Suroeste,2020,Jericó,1570.00,1570.00,12560.00
Permanentes,Plátano En Asocio,Oriente,2020,La Ceja,7.00,7.00,35.00
Permanentes,Plátano En Asocio,Valle de Aburra,2020,La Estrella,68.50,68.50,685.00
Permanentes,Plátano En Asocio,Occidente,2020,Liborina,39.00,37.00,222.00
Permanentes,Plátano En Asocio,Magdalena Medio,2020,Maceo,120.00,110.00,1100.00
Permanentes,Plátano En Asocio,Valle de Aburra,2020,Medellín,160.00,160.00,960.00
Permanentes,Plátano En Asocio,Suroeste,2020,Montebello,79.00,77.00,308.00
Permanentes,Plátano En Asocio,Oriente,2020,Nariño,237.00,216.00,432.00
Permanentes,Plátano En Asocio,Occidente,2020,Olaya,83.00,79.00,395.00
Permanentes,Plátano En Asocio,Occidente,2020,Peque,88.00,88.00,220.00
Permanentes,Plátano En Asocio,Suroeste,2020,Pueblorrico,282.30,277.30,2495.70
Permanentes,Plátano En Asocio,Magdalena Medio,2020,Puerto Nare,25.00,25.00,200.00
Permanentes,Plátano En Asocio,Occidente,2020,Sabanalarga,55.00,55.00,165.00
Permanentes,Plátano En Asocio,Valle de Aburra,2020,Sabaneta,4.00,4.00,10.00
Permanentes,Plátano En Asocio,Suroeste,2020,Salgar,172.00,144.00,892.80
Permanentes,Plátano En Asocio,Norte,2020,San Andrés de C.,196.00,196.00,588.00
Permanentes,Plátano En Asocio,Oriente,2020,San Carlos,151.00,151.00,498.30
Permanentes,Plátano En Asocio,Oriente,2020,San Francisco,84.40,76.40,114.60
Permanentes,Plátano En Asocio,Occidente,2020,San Jerónimo,148.00,148.00,1036.00
Permanentes,Plátano En Asocio,Oriente,2020,San Rafael,60.00,60.00,300.00
Permanentes,Plátano En Asocio,Nordeste,2020,San Roque,94.00,82.00,328.00
Permanentes,Plátano En Asocio,Suroeste,2020,Santa Bárbara,345.00,340.00,1020.00
Permanentes,Plátano En Asocio,Occidente,2020,Santa Fe de Antioquia,49.00,49.00,196.00
Permanentes,Plátano En Asocio,Norte,2020,Santa Rosa de Osos,26.00,26.00,78.00
Permanentes,Plátano En Asocio,Nordeste,2020,Santo Domingo,104.00,102.00,459.00
Permanentes,Plátano En Asocio,Nordeste,2020,Segovia,141.00,134.00,603.00
Permanentes,Plátano En Asocio,Oriente,2020,Sonsón,1341.00,1341.00,10057.50
Permanentes,Plátano En Asocio,Occidente,2020,Sopetrán,168.00,168.00,873.60
Permanentes,Plátano En Asocio,Suroeste,2020,Támesis,852.30,842.30,4548.42
Permanentes,Plátano En Asocio,Suroeste,2020,Tarso,75.50,74.00,296.00
Permanentes,Plátano En Asocio,Suroeste,2020,Titiribí,146.00,146.00,657.00
Permanentes,Plátano En Asocio,Occidente,2020,Uramita,102.00,97.00,291.00
Permanentes,Plátano En Asocio,Suroeste,2020,Urrao,750.00,750.00,3000.00
Permanentes,Plátano En Asocio,Norte,2020,Valdivia,185.00,145.00,870.00
Permanentes,Plátano En Asocio,Suroeste,2020,Valparaiso,67.00,67.00,214.40
Permanentes,Plátano En Asocio,Nordeste,2020,Vegachí,25.00,15.00,75.00
Permanentes,Plátano En Asocio,Suroeste,2020,Venecia,346.00,346.00,1038.00
Permanentes,Plátano En Asocio,Norte,2020,Yarumal,197.00,194.00,640.20
Permanentes,Plátano En Asocio,Nordeste,2020,Yolombó,330.00,320.00,2880.00
Permanentes,Plátano En Asocio,Magdalena Medio,2020,Yondó,379.00,299.00,3289.00
Permanentes,Plátano Monocultivo,Suroeste,2020,Angelópolis,32.00,32.00,96.00
Permanentes,Plátano Monocultivo,Occidente,2020,Anzá,47.50,36.50,328.50
Permanentes,Plátano Monocultivo,Urabá,2020,Apartadó,1118.00,1118.00,17888.00
Permanentes,Plátano Monocultivo,Urabá,2020,Arboletes,1929.00,1713.00,15417.00
Permanentes,Plátano Monocultivo,Valle de Aburra,2020,Bello,6.90,4.40,22.00
Permanentes,Plátano Monocultivo,Norte,2020,Briceño,28.00,28.00,140.00
Permanentes,Plátano Monocultivo,Bajo Cauca,2020,Cáceres,590.00,590.00,4720.00
Permanentes,Plátano Monocultivo,Occidente,2020,Caicedo,49.00,49.00,196.00
Permanentes,Plátano Monocultivo,Occidente,2020,Cañasgordas,115.00,115.00,517.50
Permanentes,Plátano Monocultivo,Urabá,2020,Carepa,693.00,693.00,5544.00
Permanentes,Plátano Monocultivo,Bajo Cauca,2020,Caucasia,120.00,120.00,960.00
Permanentes,Plátano Monocultivo,Urabá,2020,Chigorodó,346.00,316.00,2686.00
Permanentes,Plátano Monocultivo,Occidente,2020,Dabeiba,124.00,119.00,1428.00
Permanentes,Plátano Monocultivo,Bajo Cauca,2020,El Bagre,305.00,298.00,1341.00
Permanentes,Plátano Monocultivo,Suroeste,2020,Fredonia,230.00,230.00,920.00
Permanentes,Plátano Monocultivo,Occidente,2020,Frontino,11.00,10.50,58.38
Permanentes,Plátano Monocultivo,Valle de Aburra,2020,Girardota,15.50,14.50,155.15
Permanentes,Plátano Monocultivo,Norte,2020,Gómez Plata,600.00,600.00,1800.00
Permanentes,Plátano Monocultivo,Occidente,2020,Heliconia,29.30,26.10,104.40
Permanentes,Plátano Monocultivo,Suroeste,2020,Jardín,109.00,109.00,1526.00
Permanentes,Plátano Monocultivo,Occidente,2020,Liborina,10.00,7.00,77.00
Permanentes,Plátano Monocultivo,Urabá,2020,Murindó,192.00,167.00,751.50
Permanentes,Plátano Monocultivo,Urabá,2020,Mutatá,162.00,98.00,529.20
Permanentes,Plátano Monocultivo,Bajo Cauca,2020,Nechí,89.00,89.00,311.50
Permanentes,Plátano Monocultivo,Urabá,2020,Necoclí,2638.00,2412.00,25326.00
Permanentes,Plátano Monocultivo,Suroeste,2020,Pueblorrico,10.00,,
Permanentes,Plátano Monocultivo,Magdalena Medio,2020,Puerto Berrío,28.00,28.00,168.00
Permanentes,Plátano Monocultivo,Magdalena Medio,2020,Puerto Nare,10.00,10.00,60.00
Permanentes,Plátano Monocultivo,Magdalena Medio,2020,Puerto Triunfo,217.30,217.30,217.30
Permanentes,Plátano Monocultivo,Nordeste,2020,Remedios,225.00,225.00,2250.00
Permanentes,Plátano Monocultivo,Valle de Aburra,2020,Sabaneta,2.50,2.50,7.50
Permanentes,Plátano Monocultivo,Suroeste,2020,Salgar,78.00,67.00,1474.00
Permanentes,Plátano Monocultivo,Norte,2020,San Andrés de C.,25.00,25.00,125.00
Permanentes,Plátano Monocultivo,Occidente,2020,San Jerónimo,55.00,55.00,1100.00
Permanentes,Plátano Monocultivo,Urabá,2020,San Juan de Urabá,7360.00,7060.00,67070.00
Permanentes,Plátano Monocultivo,Urabá,2020,San Pedro de Uraba,482.00,402.00,3216.00
Permanentes,Plátano Monocultivo,Norte,2020,Santa Rosa de Osos,15.50,15.50,170.50
Permanentes,Plátano Monocultivo,Occidente,2020,Sopetrán,26.00,26.00,135.20
Permanentes,Plátano Monocultivo,Suroeste,2020,Támesis,32.00,32.00,512.00
Permanentes,Plátano Monocultivo,Bajo Cauca,2020,Tarazá,701.00,701.00,5608.00
Permanentes,Plátano Monocultivo,Suroeste,2020,Titiribí,3.50,3.50,63.00
Permanentes,Plátano Monocultivo,Urabá,2020,Turbo,8307.00,8182.00,122730.00
Permanentes,Plátano Monocultivo,Suroeste,2020,Urrao,76.00,76.00,760.00
Permanentes,Plátano Monocultivo,Norte,2020,Valdivia,75.00,65.00,520.00
Permanentes,Plátano Monocultivo,Urabá,2020,Vigía del Fuerte,1239.00,919.00,5514.00
Permanentes,Plátano Monocultivo,Bajo Cauca,2020,Zaragoza,310.00,310.00,1240.00
Transitorios,Remolacha,Oriente,2020,El Santuario,569.00,569.00,17070.00
Transitorios,Remolacha,Oriente,2020,Marinilla,12.00,10.50,194.25
Transitorios,Remolacha,Valle de Aburra,2020,Medellín,12.00,12.00,180.00
Transitorios,Repollo,Occidente,2020,Abriaquí,1.20,0.80,2.40
Transitorios,Repollo,Oriente,2020,El Carmen de Viboral,105.00,98.00,5096.00
Transitorios,Repollo,Oriente,2020,El Santuario,96.00,96.00,3840.00
Transitorios,Repollo,Oriente,2020,Granada,1.20,1.10,30.15
Transitorios,Repollo,Oriente,2020,La Ceja,7.00,7.00,350.00
Transitorios,Repollo,Oriente,2020,Marinilla,206.00,193.00,13510.00
Transitorios,Repollo,Valle de Aburra,2020,Medellín,8.00,8.00,240.00
Permanentes,Sacha Inchi,Occidente,2020,Caicedo,0.20,0.20,0.20
Permanentes,Sacha Inchi,Occidente,2020,Cañasgordas,3.00,3.00,12.00
Permanentes,Sacha Inchi,Occidente,2020,Dabeiba,11.00,11.00,22.00
Permanentes,Sacha Inchi,Oriente,2020,San Luis,6.00,6.00,1.20
Permanentes,Sacha Inchi,Nordeste,2020,Vegachí,24.00,17.00,13.60
Permanentes,Stevia,Norte,2020,Campamento,1.50,1.50,2.25
Permanentes,Stevia,Norte,2020,Guadalupe,3.00,2.00,4.00
Permanentes,Stevia,Norte,2020,Toledo,0.20,,
Permanentes,Tamarindo,Occidente,2020,Santa Fe de Antioquia,2.50,2.50,14.50
Permanentes,Tamarindo,Occidente,2020,Sopetrán,8.00,8.00,32.00
Transitorios,Tomate Chonto,Occidente,2020,Abriaquí,6.50,5.00,75.00
Transitorios,Tomate Chonto,Oriente,2020,Alejandría,1.50,1.50,24.00
Transitorios,Tomate Chonto,Suroeste,2020,Amagá,18.00,18.00,468.00
Transitorios,Tomate Chonto,Suroeste,2020,Andes,13.60,13.60,261.80
Transitorios,Tomate Chonto,Suroeste,2020,Angelópolis,6.30,4.60,263.50
Transitorios,Tomate Chonto,Norte,2020,Angostura,3.00,3.00,24.00
Transitorios,Tomate Chonto,Valle de Aburra,2020,Barbosa,51.00,48.00,2880.00
Transitorios,Tomate Chonto,Valle de Aburra,2020,Bello,9.10,8.30,124.50
Transitorios,Tomate Chonto,Suroeste,2020,Betania,8.00,8.00,480.00
Transitorios,Tomate Chonto,Occidente,2020,Buriticá,0.37,0.37,7.58
Transitorios,Tomate Chonto,Norte,2020,Campamento,6.00,6.00,60.00
Transitorios,Tomate Chonto,Magdalena Medio,2020,Caracolí,1.00,0.90,22.50
Transitorios,Tomate Chonto,Suroeste,2020,Concordia,275.00,220.00,4400.00
Transitorios,Tomate Chonto,Occidente,2020,Dabeiba,26.00,26.00,520.00
Transitorios,Tomate Chonto,Norte,2020,Don Matías,30.00,30.00,840.00
Transitorios,Tomate Chonto,Occidente,2020,Ebéjico,6.00,3.00,90.00
Transitorios,Tomate Chonto,Oriente,2020,El Peñol,125.00,120.00,11520.00
Transitorios,Tomate Chonto,Valle de Aburra,2020,Envigado,4.00,4.00,196.00
Transitorios,Tomate Chonto,Occidente,2020,Giraldo,1.30,1.30,28.60
Transitorios,Tomate Chonto,Norte,2020,Guadalupe,3.40,3.40,102.00
Transitorios,Tomate Chonto,Occidente,2020,Heliconia,5.30,4.00,94.40
Transitorios,Tomate Chonto,Suroeste,2020,Jardín,10.00,10.00,550.00
Transitorios,Tomate Chonto,Valle de Aburra,2020,La Estrella,2.00,2.00,10.00
Transitorios,Tomate Chonto,Occidente,2020,Liborina,4.00,3.00,25.00
Transitorios,Tomate Chonto,Occidente,2020,Peque,3.00,3.00,36.00
Transitorios,Tomate Chonto,Suroeste,2020,Pueblorrico,10.00,10.00,650.00
Transitorios,Tomate Chonto,Suroeste,2020,Santa Bárbara,10.00,9.00,108.00
Transitorios,Tomate Chonto,Suroeste,2020,Titiribí,11.00,9.50,158.00
Transitorios,Tomate Chonto,Occidente,2020,Uramita,40.00,37.00,740.00
Transitorios,Tomate Chonto,Suroeste,2020,Urrao,7.50,7.50,135.00
Transitorios,Tomate Chonto,Nordeste,2020,Vegachí,4.00,4.00,64.00
Transitorios,Tomate Chonto,Norte,2020,Yarumal,14.00,14.00,294.00
Transitorios,Tomate Chonto,Nordeste,2020,Yolombó,10.00,10.00,160.00
Transitorios,Tomate Chonto Bajo Invernadero,Suroeste,2020,Angelópolis,10.00,10.00,880.00
Transitorios,Tomate Chonto Bajo Invernadero,Oriente,2020,Argelia,0.30,0.30,36.00
Transitorios,Tomate Chonto Bajo Invernadero,Occidente,2020,Caicedo,7.00,7.00,109.00
Transitorios,Tomate Chonto Bajo Invernadero,Norte,2020,Campamento,8.00,8.00,800.00
Transitorios,Tomate Chonto Bajo Invernadero,Norte,2020,Carolina,14.00,14.00,1680.00
Transitorios,Tomate Chonto Bajo Invernadero,Oriente,2020,Concepción,2.00,2.00,240.00
Transitorios,Tomate Chonto Bajo Invernadero,Norte,2020,Don Matías,6.00,6.00,660.00
Transitorios,Tomate Chonto Bajo Invernadero,Occidente,2020,Ebéjico,1.00,1.00,70.00
Transitorios,Tomate Chonto Bajo Invernadero,Oriente,2020,El Carmen de Viboral,30.00,28.00,2240.00
Transitorios,Tomate Chonto Bajo Invernadero,Oriente,2020,El Peñol,565.00,561.00,67320.00
Transitorios,Tomate Chonto Bajo Invernadero,Oriente,2020,El Retiro,44.00,36.50,6570.00
Transitorios,Tomate Chonto Bajo Invernadero,Oriente,2020,El Santuario,80.00,80.00,8800.00
Transitorios,Tomate Chonto Bajo Invernadero,Norte,2020,Entrerrios,4.00,4.00,640.00
Transitorios,Tomate Chonto Bajo Invernadero,Suroeste,2020,Fredonia,23.00,22.00,3300.00
Transitorios,Tomate Chonto Bajo Invernadero,Valle de Aburra,2020,Girardota,29.30,28.80,2131.00
Transitorios,Tomate Chonto Bajo Invernadero,Norte,2020,Gómez Plata,6.80,6.80,816.00
Transitorios,Tomate Chonto Bajo Invernadero,Oriente,2020,Granada,2.00,1.90,218.50
Transitorios,Tomate Chonto Bajo Invernadero,Oriente,2020,Guarne,190.00,180.00,19800.00
Transitorios,Tomate Chonto Bajo Invernadero,Oriente,2020,Guatape,10.00,10.00,810.00
Transitorios,Tomate Chonto Bajo Invernadero,Norte,2020,Ituango,1.00,1.00,100.00
Transitorios,Tomate Chonto Bajo Invernadero,Suroeste,2020,Jardín,24.00,24.00,3000.00
Transitorios,Tomate Chonto Bajo Invernadero,Suroeste,2020,Jericó,2.50,2.50,201.50
Transitorios,Tomate Chonto Bajo Invernadero,Oriente,2020,La Ceja,44.00,44.00,5280.00
Transitorios,Tomate Chonto Bajo Invernadero,Oriente,2020,Marinilla,355.00,335.00,40200.00
Transitorios,Tomate Chonto Bajo Invernadero,Valle de Aburra,2020,Medellín,65.00,65.00,7540.00
Transitorios,Tomate Chonto Bajo Invernadero,Oriente,2020,Rionegro,20.00,20.00,2500.00
Transitorios,Tomate Chonto Bajo Invernadero,Norte,2020,San Andrés de C.,1.00,1.00,110.00
Transitorios,Tomate Chonto Bajo Invernadero,Occidente,2020,San Jerónimo,2.00,2.00,170.00
Transitorios,Tomate Chonto Bajo Invernadero,Norte,2020,San Pedro de los M.,3.00,2.50,225.00
Transitorios,Tomate Chonto Bajo Invernadero,Oriente,2020,San Vicente,140.00,140.00,15400.00
Transitorios,Tomate Chonto Bajo Invernadero,Occidente,2020,Santa Fe de Antioquia,0.60,0.60,48.00
Transitorios,Tomate Chonto Bajo Invernadero,Norte,2020,Santa Rosa de Osos,4.00,3.90,331.50
Transitorios,Tomate Chonto Bajo Invernadero,Oriente,2020,Sonsón,44.00,44.00,5280.00
Transitorios,Tomate Chonto Bajo Invernadero,Norte,2020,Toledo,0.15,0.20,16.00
Transitorios,Tomate Chonto Bajo Invernadero,Suroeste,2020,Urrao,38.00,38.00,4560.00
Permanentes,Tomate De Árbol,Oriente,2020,Abejorral,5.00,5.00,125.00
Permanentes,Tomate De Árbol,Occidente,2020,Abriaquí,44.00,32.00,480.00
Permanentes,Tomate De Árbol,Suroeste,2020,Andes,3.50,3.50,70.00
Permanentes,Tomate De Árbol,Valle de Aburra,2020,Bello,1.50,1.50,18.75
Permanentes,Tomate De Árbol,Occidente,2020,Buriticá,1.50,1.50,2.25
Permanentes,Tomate De Árbol,Occidente,2020,Caicedo,8.00,8.00,144.00
Permanentes,Tomate De Árbol,Oriente,2020,Concepción,93.00,93.00,2325.00
Permanentes,Tomate De Árbol,Norte,2020,Don Matías,100.00,100.00,4500.00
Permanentes,Tomate De Árbol,Oriente,2020,El Carmen de Viboral,30.00,30.00,900.00
Permanentes,Tomate De Árbol,Oriente,2020,El Peñol,107.00,97.00,1940.00
Permanentes,Tomate De Árbol,Oriente,2020,El Retiro,12.00,6.00,174.00
Permanentes,Tomate De Árbol,Oriente,2020,El Santuario,67.00,67.00,1005.00
Permanentes,Tomate De Árbol,Norte,2020,Entrerrios,303.00,296.00,9176.00
Permanentes,Tomate De Árbol,Valle de Aburra,2020,Envigado,3.30,3.30,135.30
Permanentes,Tomate De Árbol,Occidente,2020,Frontino,1.05,1.05,4.41
Permanentes,Tomate De Árbol,Occidente,2020,Giraldo,8.50,6.00,72.00
Permanentes,Tomate De Árbol,Oriente,2020,Granada,7.70,6.70,97.82
Permanentes,Tomate De Árbol,Oriente,2020,Guatape,2.00,,
Permanentes,Tomate De Árbol,Suroeste,2020,Jardín,15.00,15.00,450.00
Permanentes,Tomate De Árbol,Oriente,2020,La Ceja,19.00,19.00,475.00
Permanentes,Tomate De Árbol,Oriente,2020,La Unión,73.00,53.00,2650.00
Permanentes,Tomate De Árbol,Oriente,2020,Marinilla,49.00,49.00,588.00
Permanentes,Tomate De Árbol,Valle de Aburra,2020,Medellín,30.00,30.00,300.00
Permanentes,Tomate De Árbol,Occidente,2020,Peque,2.00,2.00,25.00
Permanentes,Tomate De Árbol,Oriente,2020,Rionegro,10.00,10.00,320.00
Permanentes,Tomate De Árbol,Norte,2020,San Andrés de C.,6.00,6.00,30.00
Permanentes,Tomate De Árbol,Norte,2020,San Pedro de los M.,35.00,22.00,880.00
Permanentes,Tomate De Árbol,Oriente,2020,San Vicente,225.00,225.00,4950.00
Permanentes,Tomate De Árbol,Norte,2020,Santa Rosa de Osos,961.00,941.00,44697.50
Permanentes,Tomate De Árbol,Oriente,2020,Sonsón,131.00,131.00,3930.00
Permanentes,Tomate De Árbol,Suroeste,2020,Támesis,17.40,17.40,522.00
Permanentes,Tomate De Árbol,Norte,2020,Toledo,8.00,8.00,280.00
Permanentes,Tomate De Árbol,Suroeste,2020,Urrao,12.50,12.50,625.00
Permanentes,Tomate De Árbol,Norte,2020,Yarumal,57.30,54.30,2280.60
Anuales,Uchuva,Oriente,2020,Concepción,2.00,2.00,55.00
Anuales,Uchuva,Norte,2020,Entrerrios,7.00,7.00,46.90
